t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1006.9799,-222.98,52.65,-222.98,-200,2172,7268,8382
1007.0519,175.46,63.18,226.24,200,2199,-7007,8256
1007.1132,-168.78,-25.74,-288.06,-200,1971,5323,6586
1007.1849,226.86,83.46,373.01,95,2251,4690,8008
1007.2465,-118.34,-113.88,-271.78,169,1745,-6263,7010
1007.3181,100.46,38.61,254.01,-78,2136,4223,6456
1007.3799,27.58,-104.91,-177.27,36,1768,-5463,7579
1007.4513,13.21,40.17,164.30,-40,2140,5531,7296
1007.5132,-59.56,-87.36,-196.14,-148,1813,-2209,6648
1007.5847,-6.56,24.57,165.38,-200,2100,7315,6447
1007.6465,-75.37,-37.83,-153.66,-117,1940,-4089,9674
1007.7190,-21.49,98.28,76.00,-200,2289,6885,7544
1007.7799,144.00,70.59,183.11,200,2218,-6944,8966
1007.8519,-156.51,110.76,-189.32,-200,2321,6910,9670
1007.9133,167.80,123.63,289.68,200,2354,-5596,7464
1007.9845,-188.42,52.65,-257.78,-200,2172,6702,6673
1008.0465,253.41,89.31,468.13,-200,2266,7283,6499
1008.1182,-60.01,-23.01,-189.53,200,1978,-7258,6824
1008.1799,-17.38,-13.65,47.30,-200,2002,3076,9156
1008.2516,-11.39,-108.03,-72.06,24,1760,-4683,7368
1008.3131,-13.59,21.45,92.67,-193,2092,7280,8805
1008.3844,24.98,35.88,-155.37,172,2129,4098,6675
1008.4465,-58.59,-28.86,-14.28,-200,1963,6731,6102
1008.5191,76.19,-56.16,-51.74,200,1893,-7333,8566
1008.5800,-124.30,43.68,-25.81,-200,2149,7486,7822
1008.6518,57.18,13.65,-68.28,200,2072,-7362,7425
1008.7131,-243.37,20.67,-168.44,-200,2090,7531,6716
1008.7850,40.93,32.37,122.48,200,2120,-6997,7239
1008.8466,-263.05,57.72,-313.44,-200,2185,6704,6517
1008.9174,200.00,102.57,365.30,200,2300,-6622,7386
