t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
266.4780,35.67,212.16,338.12,-200,2581,6209,7089
266.5390,158.91,83.46,144.74,200,2251,-7299,11285
266.6111,-35.57,167.31,103.58,-200,2466,6464,7354
266.6723,219.89,103.74,248.02,200,2303,-6707,9400
266.7441,42.24,132.99,250.63,80,2378,5048,6986
266.8057,135.78,-9.36,-129.55,86,2013,-6505,7985
266.8772,211.28,106.08,611.96,116,2309,5747,6227
266.9391,-72.99,-10.53,-536.57,-200,2010,5257,6462
267.0104,148.53,84.24,522.71,200,2253,-3137,6732
267.0723,-174.82,-7.41,-791.47,-200,2018,4742,8861
267.1437,76.45,122.07,521.59,200,2350,-4237,6660
267.2055,-227.55,24.18,-894.48,-200,2099,3726,8069
267.2769,81.63,179.01,475.46,200,2496,1168,6716
267.3391,-170.76,47.19,-627.33,-103,2158,-6926,6719
267.4098,113.89,164.19,590.14,200,2458,-5015,7288
267.4724,-147.33,18.72,-727.49,-200,2085,-5863,8163
267.5441,30.05,150.54,589.83,200,2423,-3508,6789
267.6055,-97.71,-14.43,-496.95,200,2000,-7380,8639
267.6769,50.78,89.31,529.33,-200,2266,7602,6640
267.7390,8.97,28.47,-230.98,162,2110,-6836,6497
267.8101,275.80,126.36,239.45,200,2361,-14,6416
267.8723,-36.84,9.36,-408.36,-200,2061,6204,6196
267.9436,267.59,49.92,267.59,200,2165,-5829,6461
268.0056,-38.24,8.19,-641.22,-200,2058,1565,6437
268.0767,292.31,118.17,572.10,200,2340,-6726,6385
268.1390,-95.23,28.86,-690.07,28,2111,-6579,6255
268.2104,199.95,164.97,519.42,200,2460,-3290,6483
268.2723,-234.57,72.54,-851.83,-200,2223,6136,6168
268.3437,67.98,108.81,550.03,-200,2316,7958,7334
268.4056,-183.34,85.02,-726.89,-200,2255,4152,6210
268.4771,159.65,181.74,626.26,200,2503,-4798,6881
268.5390,-34.78,74.88,-485.85,-200,2229,4730,6062
268.6103,232.98,173.16,749.51,200,2481,759,6688
268.6725,-27.54,-12.48,-371.17,-200,2005,-2388,9342
268.7441,145.52,111.93,674.88,-45,2324,6717,7853
268.8057,-114.30,-52.26,-575.10,36,1903,-5704,6764
268.8767,204.01,88.92,582.56,200,2265,2553,6234
268.9397,-99.44,-67.47,-692.64,-110,1864,-5523,9051
269.0104,178.89,107.64,640.12,200,2313,606,6852
269.0723,-169.60,-19.50,-689.90,-143,1987,1740,6515
269.1440,138.38,138.84,545.72,200,2393,-504,6214
269.2056,-243.06,23.40,-853.42,-200,2097,3713,7052
269.2773,71.23,138.06,449.22,-200,2391,7007,6583
269.3389,-212.38,92.43,-740.49,-200,2274,6188,6581
269.4105,145.66,202.80,594.53,200,2557,1088,6446
269.4724,-176.03,62.40,-572.92,-200,2197,1271,6252
269.5435,216.60,207.09,873.24,200,2568,652,6601
269.6056,-56.01,14.82,-459.67,-200,2075,-4867,6458
269.6768,220.08,148.98,728.90,200,2419,2324,6414
269.7389,-62.41,-48.75,-535.60,-200,1912,-5261,7020
269.8105,166.12,95.16,608.03,200,2281,3066,6308
269.8724,-77.63,-41.34,-498.26,-200,1931,2085,6386
269.9431,220.63,85.80,725.53,200,2257,-4633,6877
270.0057,-117.26,-17.16,-662.26,-200,1993,4793,6335
270.0767,128.80,80.73,466.78,-200,2244,7244,6478
270.1389,-169.57,19.89,-797.23,-200,2088,4086,6420
270.2101,90.85,147.03,410.49,-200,2414,7074,6341
270.2724,-151.87,54.60,-664.36,121,2177,-7085,6533
270.3441,128.03,180.96,570.07,200,2501,-4412,6467
270.4056,-175.09,145.86,-622.19,200,2411,-6088,6245
270.4767,172.21,195.39,562.30,181,2538,-402,6224
270.5390,-181.28,19.50,-713.14,-136,2087,-5897,9008
270.6102,190.59,160.68,607.09,178,2449,4610,6975
270.6723,-146.04,160.68,-633.41,178,2449,4610,6180
270.7439,-114.86,47.19,418.29,200,2158,5409,6243
270.8056,-160.48,-100.62,-352.70,-200,1779,-1977,6488
270.8769,-20.01,-49.92,528.42,200,1909,-6857,6262
270.9389,-54.33,-118.17,-54.33,-200,1734,2045,7327
271.0107,-16.61,46.80,55.99,-200,2157,7157,6196
271.0724,-13.77,-16.38,-367.15,-200,1995,-4315,6386
271.1439,41.76,134.94,329.10,80,2383,5110,6527
271.2056,-168.68,94.77,-656.23,200,2280,-5656,6384
271.2773,71.78,168.87,480.42,200,2470,-845,6557
271.3389,-205.93,31.98,-619.32,-200,2119,-4051,6560
271.4106,19.00,193.05,445.92,176,2532,4902,6499
271.4723,-131.41,63.57,-517.45,200,2200,-7469,6213
271.5439,105.96,154.83,618.29,-200,2434,6979,6698
271.6056,-116.87,24.18,-466.33,-200,2099,2101,6592
271.6773,143.81,159.90,143.81,-200,2447,7302,13836
271.7390,48.13,-17.94,-197.16,-71,1991,-5090,7714
271.8123,167.09,95.55,568.26,200,2282,914,6491
271.8723,-76.93,-51.87,-560.45,-200,1904,1375,9614
271.9444,66.45,76.44,513.53,-200,2233,7317,9061
272.0057,195.42,8.58,280.02,200,2059,-7826,9029
272.0772,-251.31,-49.53,-567.05,-200,1910,4063,9786
272.1391,112.07,115.05,564.37,200,2332,-4497,7863
272.2101,-231.90,17.55,-732.83,-200,2082,2099,6294
272.2723,38.98,153.27,474.10,200,2430,-3283,8312
272.3440,-243.62,7.80,-718.97,-200,2057,-8279,6110
272.4056,47.86,7.80,515.36,-200,2057,-8279,6869
272.4776,-168.02,66.30,-583.52,-200,2207,4631,6535
272.5389,175.30,205.14,465.99,23,2563,4368,6676
272.6103,38.11,47.19,-338.17,-200,2158,-1129,6212
272.6723,97.34,24.18,353.21,200,2099,-6745,8766
272.7434,-138.91,11.31,-232.51,-200,2066,6514,6355
272.8056,165.38,26.91,366.07,200,2106,-6794,6374
272.8773,-150.00,12782.64,-346.87,-200,34813,6851,7007
272.9389,148.14,40.17,299.82,200,2140,-5686,6303
273.0105,-209.23,-70.59,-209.23,-200,1856,5526,6817
273.0722,-0.78,-26.52,636.36,-200,1969,7112,6909
273.1437,118.92,-42.51,97.15,12,1928,4523,6282
273.2056,33.30,-40.17,33.30,52,1934,-1156,6442
273.2771,139.95,-90.87,139.95,34,1804,-1680,6841
273.3390,35.42,-222.69,-192.23,-71,1466,-3920,6618
273.4104,10.72,-85.80,10.72,17,1817,4168,6725
273.4723,138.06,-173.55,-162.83,177,1592,-5587,8718
273.5439,42.45,-206.70,42.45,144,1507,-3643,6850
273.6056,-83.16,-149.37,-83.16,-164,1654,6649,9013
273.6773,47.82,-159.12,-38.62,7,1629,-777,6972
273.7389,58.04,-183.30,58.04,200,1567,-2638,6548
273.8104,-56.42,-184.86,8.85,-78,1563,3390,6569
273.8723,-51.90,-187.98,-51.90,-200,1555,2665,6407
273.9442,83.90,-164.58,83.90,87,1615,-1364,6322
274.0056,-81.54,-231.66,-46.79,-77,1443,-973,6937
274.0776,-81.84,-134.94,-81.84,-128,1691,3007,6255
274.1390,187.60,-83.85,593.63,192,1822,-2135,6637
274.2112,42.23,-216.45,-262.80,-191,1482,-4791,6378
274.2722,41.21,-89.31,41.21,-81,1808,4003,6741
274.3444,162.21,-183.69,162.21,-187,1566,-3106,6345
274.4056,-82.97,-186.81,-82.97,-200,1558,5244,7702
274.4775,80.47,-120.51,80.47,126,1728,-2585,6421
274.5389,82.24,-239.85,82.24,129,1422,-4231,6429
274.6111,-264.32,-272.22,-264.32,-200,1339,3696,7007
274.6723,-222.60,-74.49,-222.60,-200,1846,6950,6295
274.7444,36.68,62.79,760.95,200,2198,6136,6413
274.8056,-231.66,-97.11,-594.65,200,1788,-6200,7659
274.8774,48.86,-3.12,462.48,200,2029,-5152,6110
274.9389,-252.61,-70.59,-663.08,-200,1856,4422,8968
275.0112,95.35,86.19,560.08,200,2258,1676,6674
275.0722,-227.14,-35.10,-771.80,-200,1947,3727,8162
275.1439,31.96,114.27,424.08,-48,2330,6399,6420
275.2056,-229.32,18.72,-229.32,-200,2085,5972,7745
275.2772,-45.77,65.91,370.93,200,2206,-6098,6780
275.3390,-286.78,65.91,-286.78,200,2206,-6098,7475
275.4103,118.06,65.91,859.46,200,2206,-6098,9710
275.4722,-17.40,33.15,-149.10,91,2122,-6713,6698
275.5433,2.78,131.04,637.09,200,2373,-4012,7136
275.6056,-124.48,7.02,-464.47,200,2055,-8361,7866
275.6770,122.47,101.01,651.67,200,2296,-3018,7202
275.7389,-68.41,-59.28,-434.22,-162,1885,-4557,11271
275.8109,129.65,68.25,592.12,200,2212,-3098,6323
275.8723,-111.03,-40.56,-546.42,-200,1933,5292,7552
275.9443,138.18,-40.56,138.18,-200,1933,5292,8169
276.0058,-108.78,26.13,-722.49,-200,2104,6795,7374
276.0772,223.60,116.61,554.61,200,2336,-4363,7245
276.1391,-201.40,-12.87,-852.31,-200,2004,-4547,9400
276.2107,95.22,146.64,446.05,200,2413,-4034,7240
276.2723,-223.48,51.48,-816.30,-200,2169,3516,6253
276.3438,115.84,182.13,602.53,200,2504,-4095,7649
276.4056,-164.96,65.52,-616.63,-200,2205,1770,6861
276.4774,97.68,186.81,522.76,-2,2516,5889,6748
276.5390,-140.36,14.43,-624.20,-186,2074,-7187,6476
276.6107,192.99,140.01,695.87,200,2396,-4897,7068
276.6723,-28.28,-44.85,-140.81,57,1922,-6082,6106
276.7443,-2.72,38.22,536.00,200,2135,-4179,7428
276.8056,-75.88,21.45,-367.00,-200,2092,6541,6682
276.8775,228.31,26.13,458.03,200,2104,-7052,8246
276.9390,-187.97,26.13,-697.58,200,2104,-7052,10110
277.0108,121.18,89.70,121.18,200,2267,605,7016
277.0723,-37.53,84.63,-191.37,-200,2254,7385,8709
277.1444,129.47,145.47,32.51,-75,2410,5709,8420
277.2056,-132.34,127.92,-259.45,-200,2365,6932,7102
277.2775,113.80,122.46,199.67,200,2351,-6833,10262
277.3390,-185.61,124.80,-324.67,-200,2357,8472,8187
277.4107,196.60,148.98,581.45,200,2419,-6807,7452
277.4724,-213.28,75.66,-790.76,-200,2231,6172,12309
277.5446,180.81,212.55,928.62,200,2582,199,7171
277.6056,87.91,93.60,87.91,200,2277,4336,6374
277.6763,33.35,7.41,-125.44,-95,2056,-3936,6404
277.7391,123.84,103.35,424.64,200,2302,1195,6581
277.8106,-16.28,-16.38,-379.50,200,1995,-7308,6659
277.8724,-33.88,2.34,244.15,-200,2043,7042,8591
277.9442,125.24,-28.47,125.24,50,1964,-6857,7734
278.0056,-197.90,7.80,-416.87,-200,2057,6836,6908
278.0773,97.83,11.70,140.86,200,2067,-7640,6630
278.1390,12.75,-61.23,12.75,-200,1880,3341,6927
